label,recording_id,frame_idx,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Question,20260726_153631_967707,10,0.2405879944562912,0.8330578804016113,4.587358048979695e-08,0.29920336604118347,0.782215416431427,0.02000878006219864,0.366669625043869,0.7674471139907837,0.013775167986750603,0.41428449749946594,0.7865411639213562,0.0013925632229074836,0.4452742338180542,0.8137207627296448,-0.011303802952170372,0.4019697308540344,0.724594235420227,-0.01875998266041279,0.47385552525520325,0.7038057446479797,-0.04265192523598671,0.5160162448883057,0.7316858172416687,-0.0566585436463356,0.5383793115615845,0.7629478573799133,-0.06318476051092148,0.38789886236190796,0.7546053528785706,-0.04044913500547409,0.46005797386169434,0.8344519734382629,-0.06156963109970093,0.4371374845504761,0.8548880219459534,-0.05940276011824608,0.4100700914859772,0.8405475616455078,-0.05485168471932411,0.36798644065856934,0.7978699207305908,-0.05986452475190163,0.42555224895477295,0.884058952331543,-0.07082153856754303,0.4017805755138397,0.8873798847198486,-0.05604119598865509,0.3802430033683777,0.8661274313926697,-0.04530287906527519,0.3460446000099182,0.8439359068870544,-0.07804375141859055,0.39102762937545776,0.9083905816078186,-0.07282675057649612,0.3709765672683716,0.9076382517814636,-0.053015321493148804,0.35186076164245605,0.884522020816803,-0.03898388892412186
Question,20260726_153631_967707,11,0.24328404664993286,0.8358660340309143,4.621722027309261e-08,0.30117613077163696,0.78700190782547,0.018532080575823784,0.36782750487327576,0.7733180522918701,0.010806106962263584,0.4157537817955017,0.7934335470199585,-0.0029257158748805523,0.4472011923789978,0.8218163847923279,-0.01698024943470955,0.40054988861083984,0.7258155941963196,-0.02063232660293579,0.47201380133628845,0.7043731212615967,-0.04430973529815674,0.5146024823188782,0.7276603579521179,-0.05784302577376366,0.5391117930412292,0.7538297176361084,-0.06441231071949005,0.3865652084350586,0.7531999945640564,-0.04233542084693909,0.45867303013801575,0.8348419070243835,-0.06496229022741318,0.43509113788604736,0.855354368686676,-0.0630236342549324,0.4081801176071167,0.8403217792510986,-0.05840129777789116,0.36661332845687866,0.7950229644775391,-0.06180233508348465,0.42323338985443115,0.8845593929290771,-0.07472071051597595,0.39784765243530273,0.886480450630188,-0.060441065579652786,0.37642407417297363,0.863274097442627,-0.049697212874889374,0.3449450731277466,0.8406364321708679,-0.0800374448299408,0.3893061578273773,0.9077050685882568,-0.07658825814723969,0.36860135197639465,0.9067466855049133,-0.0576138012111187,0.3492101728916168,0.8830162286758423,-0.04408843442797661
Question,20260726_153631_967707,12,0.24281908571720123,0.8391132950782776,9.21914455886963e-09,0.30165696144104004,0.7907187938690186,0.016050316393375397,0.3690918982028961,0.7798963189125061,0.008839205838739872,0.4150724709033966,0.8030776977539062,-0.004036921542137861,0.4447704553604126,0.8307380676269531,-0.01703210547566414,0.3999699056148529,0.7358468174934387,-0.019534626975655556,0.4729499816894531,0.7141355276107788,-0.04122225567698479,0.5110629796981812,0.7395966649055481,-0.052644193172454834,0.5285815000534058,0.7687097191810608,-0.05748254805803299,0.38483163714408875,0.7678357362747192,-0.03965695574879646,0.45558860898017883,0.8459559679031372,-0.06074843555688858,0.431730180978775,0.8570274114608765,-0.05897274985909462,0.40507298707962036,0.8356200456619263,-0.0545022077858448,0.36413007974624634,0.8112533092498779,-0.057769063860177994,0.4182727038860321,0.8916497826576233,-0.06928760558366776,0.39367803931236267,0.8875373601913452,-0.055905070155858994,0.3732540011405945,0.8617942929267883,-0.045852191746234894,0.34126269817352295,0.854855477809906,-0.07487070560455322,0.3839636445045471,0.9108854532241821,-0.07070554792881012,0.36455094814300537,0.9067403078079224,-0.0520951934158802,0.34640514850616455,0.882898211479187,-0.03869200125336647
Question,20260726_153631_967707,13,0.2423015683889389,0.8407041430473328,4.879707660165877e-08,0.3007849454879761,0.7923980951309204,0.016103023663163185,0.36805593967437744,0.7782801389694214,0.008753892965614796,0.4140947759151459,0.7974995374679565,-0.004025223199278116,0.4441036880016327,0.8264591097831726,-0.016844986006617546,0.39845263957977295,0.7367895245552063,-0.021547725424170494,0.4716512858867645,0.7170667052268982,-0.04520343616604805,0.5116907954216003,0.7437402606010437,-0.05785854160785675,0.533062756061554,0.7741745710372925,-0.06349711120128632,0.38409990072250366,0.7676681876182556,-0.04183989763259888,0.4585828483104706,0.8438034057617188,-0.06537032127380371,0.4346921443939209,0.8578625321388245,-0.06373744457960129,0.40761253237724304,0.8401408195495605,-0.05847087875008583,0.36438459157943726,0.8108430504798889,-0.06006171181797981,0.4205337166786194,0.8909243941307068,-0.07285922020673752,0.3960801362991333,0.8885553479194641,-0.05857294797897339,0.3750305473804474,0.8643797636032104,-0.04717792198061943,0.3421314060688019,0.85582035779953,-0.07727739959955215,0.38705557584762573,0.9129055738449097,-0.07360760122537613,0.3681986927986145,0.9095287322998047,-0.054652657359838486,0.3497749865055084,0.8857378363609314,-0.04071883112192154
Question,20260726_153631_967707,14,0.23464511334896088,0.8454700112342834,7.100620980082795e-09,0.2962300777435303,0.7974861264228821,0.014444112777709961,0.3655838966369629,0.7896498441696167,0.0053870840929448605,0.4123881459236145,0.8168414235115051,-0.008579100482165813,0.44354891777038574,0.8478617072105408,-0.022643011063337326,0.39446762204170227,0.7458851337432861,-0.02631695754826069,0.4687945246696472,0.7306424379348755,-0.049275025725364685,0.5067241787910461,0.7617815732955933,-0.061242520809173584,0.5237982869148254,0.7935419082641602,-0.06665875017642975,0.3776036500930786,0.7843124866485596,-0.04710075259208679,0.4522431790828705,0.8596665263175964,-0.06867458671331406,0.4291725158691406,0.8694681525230408,-0.0657474473118782,0.401686429977417,0.846694827079773,-0.06127620115876198,0.35582852363586426,0.8323096036911011,-0.06579838693141937,0.4165964424610138,0.9062172770500183,-0.0772990882396698,0.3922697901725769,0.903485119342804,-0.060772355645895004,0.3707716763019562,0.8796340823173523,-0.04923958703875542,0.332040399312973,0.8805306553840637,-0.08373083174228668,0.3838343322277069,0.9311429262161255,-0.07946798205375671,0.36550113558769226,0.9264644980430603,-0.05844154581427574,0.34596529603004456,0.9035141468048096,-0.04395965486764908
Question,20260726_153631_967707,15,0.2227438986301422,0.8474175930023193,4.809944798012111e-08,0.2850385904312134,0.8034075498580933,0.009482495486736298,0.3572424650192261,0.7948724031448364,-0.0015018228441476822,0.40615373849868774,0.8235839009284973,-0.016394782811403275,0.43600496649742126,0.8629895448684692,-0.03142332658171654,0.3838019371032715,0.7574459910392761,-0.030450278893113136,0.45898133516311646,0.7435587048530579,-0.055085476487874985,0.5006524324417114,0.7710162997245789,-0.06891141086816788,0.5239119529724121,0.7983758449554443,-0.0763343870639801,0.36755600571632385,0.7985289692878723,-0.050010308623313904,0.4458240866661072,0.8720369338989258,-0.07631231844425201,0.4227510988712311,0.8830716013908386,-0.07615092396736145,0.39334815740585327,0.8618646860122681,-0.07225637137889862,0.3459506332874298,0.849674642086029,-0.06755748391151428,0.4078112840652466,0.9200133085250854,-0.08230224996805191,0.3832854628562927,0.9177271723747253,-0.06555110961198807,0.35953035950660706,0.8941395282745361,-0.05255516618490219,0.32095202803611755,0.9014409184455872,-0.0848793014883995,0.37442895770072937,0.9485369920730591,-0.08332677185535431,0.35471659898757935,0.9432275891304016,-0.062407236546278,0.333534300327301,0.9209336638450623,-0.04729551821947098
Question,20260726_153631_967707,16,0.22528548538684845,0.850953996181488,9.918316834500729e-08,0.285873681306839,0.807317316532135,0.009582343511283398,0.3599294424057007,0.8019679188728333,-0.001124343485571444,0.4109705686569214,0.8310457468032837,-0.01519505400210619,0.44146591424942017,0.8681403994560242,-0.029084064066410065,0.3834409713745117,0.7598727941513062,-0.030746953561902046,0.4570123553276062,0.7424681782722473,-0.05235040932893753,0.5003595948219299,0.7653300762176514,-0.061586447060108185,0.5247014164924622,0.790215790271759,-0.06552895158529282,0.3674834072589874,0.8007748126983643,-0.04918956756591797,0.4456380009651184,0.8757337927818298,-0.0743461474776268,0.4214777648448944,0.8873196840286255,-0.07138197124004364,0.39250871539115906,0.8664917945861816,-0.06456196308135986,0.34549692273139954,0.851176917552948,-0.06536781787872314,0.40709149837493896,0.92058926820755,-0.08093027025461197,0.3828412890434265,0.9191534519195557,-0.06336800009012222,0.36022672057151794,0.8963500261306763,-0.04873907193541527,0.31998592615127563,0.900693416595459,-0.0807173103094101,0.37485018372535706,0.947032630443573,-0.07943478971719742,0.3569818139076233,0.9441388845443726,-0.057922959327697754,0.33735811710357666,0.924057126045227,-0.04193553701043129
Question,20260726_153631_967707,17,0.2266402542591095,0.8514501452445984,1.1789890663749247e-07,0.2863510251045227,0.8068040013313293,0.00884946808218956,0.36033427715301514,0.8008355498313904,-0.0016013745917007327,0.4113309383392334,0.829103410243988,-0.015187660232186317,0.44183582067489624,0.8655919432640076,-0.028548361733555794,0.3832647502422333,0.7594075798988342,-0.03036646731197834,0.45743823051452637,0.7428368330001831,-0.052408963441848755,0.5015272498130798,0.7678558826446533,-0.06258101016283035,0.5263786315917969,0.7947673201560974,-0.06710518896579742,0.36718374490737915,0.8010662198066711,-0.048064641654491425,0.44636380672454834,0.8748247027397156,-0.07352345436811447,0.4226568043231964,0.8867712020874023,-0.07145584374666214,0.3933493196964264,0.8661441206932068,-0.06519631296396255,0.34560877084732056,0.8517748117446899,-0.06353549659252167,0.40803951025009155,0.9194599390029907,-0.0791378989815712,0.38388723134994507,0.9184547662734985,-0.061927516013383865,0.3609497547149658,0.8959414958953857,-0.04736899584531784,0.32066476345062256,0.9012932181358337,-0.07824788242578506,0.37653470039367676,0.9456543922424316,-0.07675044238567352,0.35871967673301697,0.9431446194648743,-0.05506739765405655,0.3389541506767273,0.923353374004364,-0.03882438316941261
Question,20260726_153631_967707,18,0.21785889565944672,0.8556945323944092,5.346702991460006e-08,0.28022998571395874,0.8111845850944519,0.002105733845382929,0.35802945494651794,0.8087860941886902,-0.010677988640964031,0.4115014672279358,0.8384906053543091,-0.025431226938962936,0.4364408850669861,0.875878632068634,-0.03966778516769409,0.37383928894996643,0.7753581404685974,-0.03591848909854889,0.4466969668865204,0.7574958205223083,-0.05784839391708374,0.48990386724472046,0.7722862958908081,-0.06858766824007034,0.5145159959793091,0.7905129194259644,-0.0744180679321289,0.3576144576072693,0.8245598077774048,-0.051656246185302734,0.43048304319381714,0.8944631814956665,-0.0783347561955452,0.408255934715271,0.896970808506012,-0.07756353169679642,0.3814080059528351,0.8720636963844299,-0.07281918078660965,0.33624663949012756,0.8796308040618896,-0.06553764641284943,0.398655503988266,0.9406558871269226,-0.08283451944589615,0.37531089782714844,0.9327571988105774,-0.06610756367444992,0.35190287232398987,0.9088473320007324,-0.05243140086531639,0.31195521354675293,0.9299644231796265,-0.07945781201124191,0.3679998219013214,0.9709523320198059,-0.08122589439153671,0.34658414125442505,0.9616948366165161,-0.06097550690174103,0.3230355679988861,0.9403607249259949,-0.04586979001760483
Question,20260726_153631_967707,19,0.2220318615436554,0.856489360332489,6.890117276725505e-08,0.28243833780288696,0.8115631341934204,0.0014501438708975911,0.3596389591693878,0.8084755539894104,-0.010606524534523487,0.4131149649620056,0.8361480832099915,-0.023425692692399025,0.4410373568534851,0.8724549412727356,-0.03544981777667999,0.3726576864719391,0.7761827707290649,-0.03877051919698715,0.4459717571735382,0.7582685351371765,-0.05972125753760338,0.487608402967453,0.7704230546951294,-0.06813985109329224,0.5122954249382019,0.7878187894821167,-0.07236586511135101,0.355703204870224,0.824225902557373,-0.05311109125614166,0.42631056904792786,0.8990323543548584,-0.08082591742277145,0.4005616307258606,0.9039672613143921,-0.07882591336965561,0.3723427653312683,0.8814958930015564,-0.07227341085672379,0.33337879180908203,0.8785620331764221,-0.06530030816793442,0.3960564136505127,0.9390636682510376,-0.0846012756228447,0.3722722828388214,0.9348853826522827,-0.06716395169496536,0.3488289415836334,0.9136235117912292,-0.05186901614069939,0.30985990166664124,0.9286319017410278,-0.07703946530818939,0.36667075753211975,0.9667866826057434,-0.08131778240203857,0.34594807028770447,0.9607836008071899,-0.061414238065481186,0.32385069131851196,0.9425745606422424,-0.0457063764333725
Question,20260726_153631_967707,20,0.20496636629104614,0.8690661191940308,2.4237419182782105e-08,0.26575276255607605,0.825533926486969,-0.0012426708126440644,0.34242603182792664,0.8234800696372986,-0.015236647799611092,0.39850887656211853,0.8535062074661255,-0.02940898947417736,0.4246620237827301,0.8955926299095154,-0.04334970936179161,0.3558789789676666,0.7979149222373962,-0.041871752589941025,0.4285813271999359,0.7757688164710999,-0.06445229798555374,0.472908616065979,0.7837219834327698,-0.07499358057975769,0.5003520250320435,0.7937255501747131,-0.08106931298971176,0.341892272233963,0.8529437780380249,-0.055858105421066284,0.41815581917762756,0.9121429920196533,-0.08640242367982864,0.3910534679889679,0.9175359606742859,-0.08581174165010452,0.35760512948036194,0.897584855556488,-0.07911023497581482,0.3210311233997345,0.911699116230011,-0.06775131076574326,0.38784581422805786,0.9597551226615906,-0.08918063342571259,0.3646527826786041,0.9553506970405579,-0.07196709513664246,0.3385325074195862,0.9364590644836426,-0.0560903362929821,0.2982340455055237,0.9650653600692749,-0.07933764904737473,0.355392187833786,0.9919257760047913,-0.08483245968818665,0.33401015400886536,0.984136164188385,-0.06428242474794388,0.3102784752845764,0.9684937000274658,-0.047983963042497635
Question,20260726_153631_967707,21,0.19390584528446198,0.8898181319236755,1.1824568701968019e-07,0.25141066312789917,0.8432198166847229,-0.005681190174072981,0.3319041430950165,0.83915776014328,-0.017835412174463272,0.39318495988845825,0.8663207292556763,-0.02871602401137352,0.4264058470726013,0.9074112772941589,-0.038428306579589844,0.3418748676776886,0.8152800798416138,-0.039658982306718826,0.4186195731163025,0.7912945747375488,-0.06585604697465897,0.46802443265914917,0.8085921406745911,-0.07903704792261124,0.4996867775917053,0.8320727348327637,-0.08557145297527313,0.3286115527153015,0.8688410520553589,-0.05105796828866005,0.41638222336769104,0.919479489326477,-0.0871817022562027,0.393100768327713,0.9284473657608032,-0.09151801466941833,0.3588113784790039,0.9128376841545105,-0.08522704988718033,0.30998051166534424,0.9255377054214478,-0.06087319180369377,0.3832942247390747,0.970893144607544,-0.08657670766115189,0.3597157597541809,0.9682244658470154,-0.07094694674015045,0.3330807089805603,0.9494138956069946,-0.05303039401769638,0.2888520658016205,0.9771661162376404,-0.07074447721242905,0.3519502878189087,1.0055420398712158,-0.07923709601163864,0.3312019109725952,0.9980396628379822,-0.059836097061634064,0.30722126364707947,0.9803892374038696,-0.04248692840337753
